country,city,cityLabel,population,mayor,mayorLabel,genderLabel,birth,age,start_date,duration,birth_country,birth_countryLabel,birth_city,birth_cityLabel,city_lon,city_lat,birth_city_lon,birth_city_lat,distance
United Kingdom,http://www.wikidata.org/entity/Q10690,Cardiff,361468.0,http://www.wikidata.org/entity/Q55069173,Dianne Rees,female,,,2018-01-01,0,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q10690,Cardiff,-3.18,51.48,-3.18,51.48,0.0
United Kingdom,http://www.wikidata.org/entity/Q6225,Coventry,362690.0,http://www.wikidata.org/entity/Q55068942,John Blundell,male,,,2018-05-18,0,,,,,-1.516666666,52.416666666,,,
United Kingdom,http://www.wikidata.org/entity/Q2256,Birmingham,1123000.0,http://www.wikidata.org/entity/Q55069059,Yvonne Mosquito,female,,,2018-01-01,0,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4852528,Balsall Heath,-1.9,52.483333333,-1.892083333,52.457772222,2894.7753370963815
United Kingdom,http://www.wikidata.org/entity/Q23436,Edinburgh,464990.0,http://www.wikidata.org/entity/Q31832763,Frank Ross,male,1959-01-01,59.0,2017-04-01,1,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q84,London,-3.198888888,55.95,-0.1275,51.507222222,534287.0131247124
United Kingdom,http://www.wikidata.org/entity/Q10686,Belfast,336830.0,http://www.wikidata.org/entity/Q55069282,Deirdre Hargey,female,,,2018-06-04,0,,,,,-5.938333333,54.596666666,,,
United Kingdom,http://www.wikidata.org/entity/Q18125,Manchester,520215.0,http://www.wikidata.org/entity/Q269909,Andy Burnham,male,1970-01-07,48.0,2017-05-01,1,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1546645,Sefton,-2.233333333,53.466666666,-2.998,53.445,50852.23678192301
United Kingdom,http://www.wikidata.org/entity/Q39121,Leeds,766399.0,http://www.wikidata.org/entity/Q55068719,Graham Latty,male,,,2018-05-24,0,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q39121,Leeds,-1.549166666,53.799722222,-1.549166666,53.799722222,0.0
United Kingdom,http://www.wikidata.org/entity/Q12956644,Sheffield,569700.0,http://www.wikidata.org/entity/Q54861014,Magid Magid,male,1990-01-01,28.0,2018-05-16,0,http://www.wikidata.org/entity/Q1045,Somalia,http://www.wikidata.org/entity/Q948448,Burao,-1.5,53.41667,45.533333333,9.516666666,6418934.11641369
United Kingdom,http://www.wikidata.org/entity/Q4093,Glasgow,598830.0,http://www.wikidata.org/entity/Q29973504,Eva Bolander,female,,,2017-05-18,1,http://www.wikidata.org/entity/Q34,Sweden,http://www.wikidata.org/entity/Q1754,Stockholm,-4.27,55.87,18.068611111,59.329444444,1382653.0477535706
United Kingdom,http://www.wikidata.org/entity/Q23311,City of London,8800.0,http://www.wikidata.org/entity/Q47476991,Charles Bowman,male,1961-01-01,57.0,2017-11-10,1,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q23240,Essex,-0.092222222,51.515833333,0.583333333,51.75,53540.53823111879
United Kingdom,http://www.wikidata.org/entity/Q23154,Bristol,442500.0,http://www.wikidata.org/entity/Q24039198,Marvin Rees,male,1972-04-01,46.0,2016-05-07,2,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q23154,Bristol,-2.583333333,51.45,-2.583333333,51.45,0.0
United Kingdom,http://www.wikidata.org/entity/Q83065,Leicester,464395.0,http://www.wikidata.org/entity/Q7177032,Peter Soulsby,male,1948-12-27,70.0,2011-01-01,7,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q866339,Bishop Auckland,-1.133333333,52.633333333,-1.68,54.66,228441.30123481492
United Kingdom,http://www.wikidata.org/entity/Q24826,Liverpool,513441.0,http://www.wikidata.org/entity/Q6208356,Joe Anderson,male,1958-06-24,60.0,2012-05-05,6,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q24826,Liverpool,-3.0,53.416666666,-3.0,53.416666666,0.0
United Kingdom,http://www.wikidata.org/entity/Q84,London,8787892.0,http://www.wikidata.org/entity/Q334155,Sadiq Khan,male,1970-10-08,48.0,2016-05-09,2,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3495316,St George's Hospital,-0.1275,51.507222222,-0.1757,51.4267,9564.346178182504
Iceland,http://www.wikidata.org/entity/Q29042,Akureyri,18488.0,http://www.wikidata.org/entity/Q16423047,Eiríkur Björn Björgvinsson,male,1966-09-06,52.0,2010-08-12,8,http://www.wikidata.org/entity/Q189,Iceland,http://www.wikidata.org/entity/Q1764,Reykjavík,-18.1,65.683333333,-21.883333333,64.15,247470.12304866494
Iceland,http://www.wikidata.org/entity/Q1764,Reykjavík,124800.0,http://www.wikidata.org/entity/Q1151234,Dagur B. Eggertsson,male,1972-06-19,46.0,2014-06-16,4,http://www.wikidata.org/entity/Q189,Iceland,http://www.wikidata.org/entity/Q1764,Reykjavík,-21.883333333,64.15,-21.883333333,64.15,0.0
Luxembourg,http://www.wikidata.org/entity/Q836082,Vianden,2008.0,http://www.wikidata.org/entity/Q1316224,Marc Schaefer,male,1961-03-24,57.0,2011-01-01,7,http://www.wikidata.org/entity/Q32,Luxembourg,http://www.wikidata.org/entity/Q16050,Diekirch,6.2075,49.933611,6.156666666,49.868055555,8154.993291830113
Romania,http://www.wikidata.org/entity/Q276004,Murgeni,7119.0,http://www.wikidata.org/entity/Q24089625,Ioan Buta,male,,,2012-01-01,6,,,,,28.016666666,46.2,,,
Romania,http://www.wikidata.org/entity/Q639520,Voluntari,42944.0,http://www.wikidata.org/entity/Q12728365,Florentin Pandele,male,1961-04-03,57.0,2000-01-01,18,,,,,26.191388888,44.4925,,,
Romania,http://www.wikidata.org/entity/Q275981,Podu Iloaiei,9573.0,http://www.wikidata.org/entity/Q24121767,Gabi Constantin Istrate,,,,2012-01-01,6,,,,,27.266666666,47.216666666,,,
Romania,http://www.wikidata.org/entity/Q202362,Sfântu Gheorghe,56006.0,http://www.wikidata.org/entity/Q23925500,Árpád András Antal,male,,,2008-01-01,10,,,,,25.7875,45.863611111,,,
Romania,http://www.wikidata.org/entity/Q276145,Vicovu de Sus,13308.0,http://www.wikidata.org/entity/Q24027755,Gheorghe Schipor,male,,,1996-01-01,22,,,,,25.68,47.925833333,,,
Romania,http://www.wikidata.org/entity/Q386945,Babadag,8940.0,http://www.wikidata.org/entity/Q24089577,Georgian Caraman,,,,2012-01-01,6,,,,,28.711944444,44.893333333,,,
Romania,http://www.wikidata.org/entity/Q275904,Flămânzi,10136.0,http://www.wikidata.org/entity/Q24174703,Dan Oloeriu,male,,,2012-01-01,6,,,,,26.87277778,47.56444444,,,
Romania,http://www.wikidata.org/entity/Q756590,Comănești,19568.0,http://www.wikidata.org/entity/Q23928154,Viorel Miron,male,,,2004-01-01,14,,,,,26.4361623,46.4131757,,,
Romania,http://www.wikidata.org/entity/Q375371,Călimănești,7622.0,http://www.wikidata.org/entity/Q24083162,Florinel Constantinescu,,,,2012-01-01,6,,,,,24.343333333,45.239166666,,,
Romania,http://www.wikidata.org/entity/Q576804,Mărășești,10671.0,http://www.wikidata.org/entity/Q23910019,Valerică-Dorel Chitic,male,,,2012-01-01,6,,,,,27.23,45.88,,,
Romania,http://www.wikidata.org/entity/Q203929,Zimnicea,14058.0,http://www.wikidata.org/entity/Q24054109,Petre Pârvu,,,,2000-01-01,18,,,,,25.365,43.653888888,,,
Romania,http://www.wikidata.org/entity/Q912204,Lehliu Gară,6502.0,http://www.wikidata.org/entity/Q23930757,Iulian Iacomi,male,1969-06-24,49.0,2008-01-01,10,,,,,26.853333333,44.438611111,,,
Romania,http://www.wikidata.org/entity/Q926163,Popești-Leordeni,21895.0,http://www.wikidata.org/entity/Q23728724,Petre Iacob,male,,,2012-01-01,6,,,,,26.17,44.38,,,
Romania,http://www.wikidata.org/entity/Q186349,Târgu Mureș,134290.0,http://www.wikidata.org/entity/Q573158,Dorin Florea,male,1956-05-12,62.0,2000-01-01,18,,,,,24.559722222,46.549722222,,,
Romania,http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055.0,http://www.wikidata.org/entity/Q20432925,Dragoș Chitic,male,1967-11-08,51.0,2016-01-01,2,,,,,26.370833333,46.9275,,,
Romania,http://www.wikidata.org/entity/Q247807,Săveni,6999.0,http://www.wikidata.org/entity/Q24174662,Petru Relu Târzioru,male,,,2008-01-01,10,,,,,26.858888888,47.953333333,,,
Romania,http://www.wikidata.org/entity/Q596043,Ovidiu,13847.0,http://www.wikidata.org/entity/Q24114109,George Scupra,male,,,2012-01-01,6,,,,,28.56,44.27,,,
Romania,http://www.wikidata.org/entity/Q383306,Tismana,7035.0,http://www.wikidata.org/entity/Q23931484,Marian Slivilescu,male,,,2012-01-01,6,,,,,22.948888888,45.050555555,,,
Romania,http://www.wikidata.org/entity/Q850992,Costești,10375.0,http://www.wikidata.org/entity/Q23309185,Ion Baicea,male,,,2008-01-01,10,,,,,24.88,44.669722222,,,
Romania,http://www.wikidata.org/entity/Q592480,Târgu Bujor,6299.0,http://www.wikidata.org/entity/Q24007813,Laurențiu Viorel Gâdei,male,,,2012-01-01,6,,,,,27.9,45.866666666,,,
Romania,http://www.wikidata.org/entity/Q765841,Urlați,10541.0,http://www.wikidata.org/entity/Q23749892,Marian Măchițescu,male,,,2004-01-01,14,,,,,26.230555555,44.991111111,,,
Romania,http://www.wikidata.org/entity/Q923254,Fundulea,6851.0,http://www.wikidata.org/entity/Q23930751,Dorel Dorobanțu,male,,,2004-01-01,14,,,,,26.515277777,44.452777777,,,
Romania,http://www.wikidata.org/entity/Q276119,Liteni,9596.0,http://www.wikidata.org/entity/Q24027924,Tomiță Onisii,male,,,2008-01-01,10,,,,,26.531944444,47.52,,,
Romania,http://www.wikidata.org/entity/Q276146,Bucecea,4274.0,http://www.wikidata.org/entity/Q24174680,Andron Țâmpău,,,,2004-01-01,14,,,,,26.433333333,47.766666666,,,
Romania,http://www.wikidata.org/entity/Q963829,Mihăilești,7923.0,http://www.wikidata.org/entity/Q23893255,Mihai Dobre,male,,,2008-01-01,10,,,,,25.906944444,44.323888888,,,
Romania,http://www.wikidata.org/entity/Q292769,Întorsura Buzăului,7528.0,http://www.wikidata.org/entity/Q23925550,Leca Băncilă,male,,,2008-01-01,10,,,,,26.034166666,45.672777777,,,
Romania,http://www.wikidata.org/entity/Q209929,Alexandria,45434.0,http://www.wikidata.org/entity/Q24053368,Victor Drăgușin,male,,,2008-01-01,10,,,,,25.333333333,43.968611111,,,
Romania,http://www.wikidata.org/entity/Q174665,Alba Iulia,63536.0,http://www.wikidata.org/entity/Q24346604,Mircea Gheorghe Hava,male,,,1996-01-01,22,,,,,23.572777777,46.076388888,,,
Romania,http://www.wikidata.org/entity/Q275990,Răcari,6930.0,http://www.wikidata.org/entity/Q23925367,Marius Florin Caravețeanu,male,,,2008-01-01,10,,,,,25.733333333,44.633333333,,,
Romania,http://www.wikidata.org/entity/Q855187,Câmpeni,7221.0,http://www.wikidata.org/entity/Q24346598,Ioan Călin Andreș,male,,,2004-01-01,14,,,,,23.045555555,46.3625,,,
Romania,http://www.wikidata.org/entity/Q743752,Odobești,9364.0,http://www.wikidata.org/entity/Q23908933,Gheorghe-Daniel Nicolaș,male,,,2004-01-01,14,,,,,27.1155094,45.7497328,,,
Romania,http://www.wikidata.org/entity/Q276128,Frasin,5876.0,http://www.wikidata.org/entity/Q24028247,Marinel Bălan,male,,,2008-01-01,10,,,,,25.781944444,47.518333333,,,
Romania,http://www.wikidata.org/entity/Q593157,Murfatlar,10216.0,http://www.wikidata.org/entity/Q24114165,Valentin Saghiu,male,,,2012-01-01,6,,,,,28.408333333,44.173611111,,,
Romania,http://www.wikidata.org/entity/Q169135,Pantelimon,25596.0,http://www.wikidata.org/entity/Q19159700,Marian Ivan,male,,,2008-01-01,10,,,,,26.203611111,44.452777777,,,
Romania,http://www.wikidata.org/entity/Q727421,Otopeni,13861.0,http://www.wikidata.org/entity/Q23728802,Constantin Silviu Gheorghe,male,,,2008-01-01,10,,,,,26.07,44.55,,,
Romania,http://www.wikidata.org/entity/Q280364,Titu,9658.0,http://www.wikidata.org/entity/Q23925434,Traian Niculae,male,,,2012-01-01,6,,,,,25.573611111,44.662222222,,,
Romania,http://www.wikidata.org/entity/Q592497,Vălenii de Munte,11707.0,http://www.wikidata.org/entity/Q23749212,Florin Constantin,male,,,2012-01-01,6,,,,,26.039722222,45.185555555,,,
Romania,http://www.wikidata.org/entity/Q851001,Măcin,8245.0,http://www.wikidata.org/entity/Q24089557,Nicolae Topoleanu,male,,,2012-01-01,6,,,,,28.123055555,45.245555555,,,
Romania,http://www.wikidata.org/entity/Q756593,Târgu Neamț,18695.0,http://www.wikidata.org/entity/Q24008310,Vasilică Harpa,male,,,2012-01-01,6,,,,,26.358611111,47.2025,,,
Romania,http://www.wikidata.org/entity/Q590443,Balș,18164.0,http://www.wikidata.org/entity/Q24021459,Mădălin-Ady Teodosescu,male,,,2008-01-01,10,,,,,24.098611111,44.354166666,,,
Romania,http://www.wikidata.org/entity/Q423414,Țicleni,4414.0,http://www.wikidata.org/entity/Q23931290,Constantin Radu,male,,,2012-01-01,6,,,,,23.39638889,44.88416667,,,
Romania,http://www.wikidata.org/entity/Q778516,Baia de Aramă,5349.0,http://www.wikidata.org/entity/Q24205764,Ionel-Rafael Dunărințu,,,,2012-01-01,6,,,,,22.811388888,45.0,,,
Romania,http://www.wikidata.org/entity/Q276156,Berbești,4836.0,http://www.wikidata.org/entity/Q24083114,Vintilă Chercea,,,,2008-01-01,10,,,,,23.868219444,44.988183333,,,
Romania,http://www.wikidata.org/entity/Q212561,Călărași,65181.0,http://www.wikidata.org/entity/Q23930665,Daniel-Ștefan Drăgulin,male,,,2012-01-01,6,,,,,27.333333333,44.2,,,
Romania,http://www.wikidata.org/entity/Q386091,Novaci,5431.0,http://www.wikidata.org/entity/Q23931455,Dumitru Leuștean,male,,,2012-01-01,6,,,,,23.67,45.18,,,
Romania,http://www.wikidata.org/entity/Q46400,Suceava,92121.0,http://www.wikidata.org/entity/Q24027282,Ion Lungu,male,1961-07-18,57.0,2004-01-01,14,,,,,26.255555555,47.651388888,,,
Romania,http://www.wikidata.org/entity/Q248018,Isaccea,5026.0,http://www.wikidata.org/entity/Q24102002,Anastase Moraru,male,,,2012-01-01,6,,,,,28.459722222,45.269722222,,,
Romania,http://www.wikidata.org/entity/Q10860283,Broșteni,5506.0,http://www.wikidata.org/entity/Q24027559,Nicolae Chiriac,male,,,2012-01-01,6,,,,,25.698055555,47.244166666,,,
Romania,http://www.wikidata.org/entity/Q275642,Roznov,8593.0,http://www.wikidata.org/entity/Q24008229,Ionel Ciubotaru,male,,,2000-01-01,18,,,,,26.511666666,46.835555555,,,
Romania,http://www.wikidata.org/entity/Q209977,Ștefănești,14541.0,http://www.wikidata.org/entity/Q21179220,Ioana-Jenica Dumitru,female,1970-08-01,48.0,2016-01-01,2,,,,,24.9526897,44.8716933,,,
Romania,http://www.wikidata.org/entity/Q855719,Băile Govora,2449.0,http://www.wikidata.org/entity/Q24088432,Mihai Mateescu,male,,,2000-01-01,18,,,,,24.179722222,45.08,,,
Romania,http://www.wikidata.org/entity/Q275810,Cajvana,6901.0,http://www.wikidata.org/entity/Q24027916,Gheorghe Tomăscu,male,,,2000-01-01,18,,,,,25.969444444,47.704444444,,,
Romania,http://www.wikidata.org/entity/Q732851,Mioveni,31998.0,http://www.wikidata.org/entity/Q23309167,Ion Georgescu,male,,,2008-01-01,10,,,,,24.935555555,44.955277777,,,
Romania,http://www.wikidata.org/entity/Q591285,Piatra-Olt,6299.0,http://www.wikidata.org/entity/Q24017667,Tudor Udrescu,male,,,2004-01-01,14,,,,,24.294166666,44.360277777,,,
Romania,http://www.wikidata.org/entity/Q168921,Bragadiru,15329.0,http://www.wikidata.org/entity/Q23728783,Vasile Cimpoeru,male,,,2008-01-01,10,,,,,25.97527778,44.36944444,,,
Romania,http://www.wikidata.org/entity/Q331577,Abrud,5072.0,http://www.wikidata.org/entity/Q24347731,Nicolae Simina,male,,,2012-01-01,6,,,,,23.05,46.273888888,,,
Romania,http://www.wikidata.org/entity/Q756598,Lipova,10313.0,http://www.wikidata.org/entity/Q24349214,Iosif-Mircea Jichici,,,,2012-01-01,6,,,,,21.691388888,46.089444444,,,
Romania,http://www.wikidata.org/entity/Q571769,Boldești-Scăeni,11137.0,http://www.wikidata.org/entity/Q23749123,Constantin Bucuroiu,male,,,2008-01-01,10,,,,,26.03,45.03,,,
Romania,http://www.wikidata.org/entity/Q946893,Teiuș,6695.0,http://www.wikidata.org/entity/Q24347927,Mirel-Vasile Hălălai,,,,2012-01-01,6,,,,,23.68,46.2,,,
Romania,http://www.wikidata.org/entity/Q641218,Videle,11508.0,http://www.wikidata.org/entity/Q24054156,Nicolae Bădănoiu,male,,,2012-01-01,6,,,,,25.533333333,44.283333333,,,
Romania,http://www.wikidata.org/entity/Q851056,Cristuru Secuiesc,9650.0,http://www.wikidata.org/entity/Q1245230,Emil Rafai,male,1971-10-24,47.0,2008-01-01,10,,,,,25.035277777,46.291666666,,,
Romania,http://www.wikidata.org/entity/Q276168,Pătârlagele,7304.0,http://www.wikidata.org/entity/Q23728331,Ion Gherghiceanu,male,,,2008-01-01,10,,,,,26.359722222,45.318888888,,,
Romania,http://www.wikidata.org/entity/Q207196,Zlatna,7490.0,http://www.wikidata.org/entity/Q24347427,Silviu Ponoran,male,,,2004-01-01,14,,,,,23.221111111,46.158888888,,,
Romania,http://www.wikidata.org/entity/Q610341,Pogoanele,7275.0,http://www.wikidata.org/entity/Q23728390,Florin Dumitrașcu,male,,,2008-01-01,10,,,,,27.0,44.916666666,,,
Romania,http://www.wikidata.org/entity/Q837152,Ocna Mureș,13036.0,http://www.wikidata.org/entity/Q24347808,Silviu Vințeler,male,,,2012-01-01,6,,,,,23.86,46.39,,,
Romania,http://www.wikidata.org/entity/Q1006796,Făurei,3592.0,http://www.wikidata.org/entity/Q23894637,Ionel Voinea,male,,,2012-01-01,6,,,,,27.2728,45.0842,,,
Romania,http://www.wikidata.org/entity/Q253825,Salcea,9015.0,http://www.wikidata.org/entity/Q24028085,Ilie Lungu,male,,,2004-01-01,14,,,,,26.37,47.65,,,
Romania,http://www.wikidata.org/entity/Q526019,Brezoi,6022.0,http://www.wikidata.org/entity/Q24083180,Robert-Adrian Schell,male,,,2008-01-01,10,,,,,24.23944444,45.34416667,,,
Romania,http://www.wikidata.org/entity/Q292759,Însurăței,6528.0,http://www.wikidata.org/entity/Q23894669,Ionel Gheorghe,male,,,2004-01-01,14,,,,,27.6,44.916666666,,,
Romania,http://www.wikidata.org/entity/Q225100,Bicaz,6543.0,http://www.wikidata.org/entity/Q24008250,Nicolae Sălăgean,male,,,2012-01-01,6,,,,,26.091111111,46.910833333,,,
Romania,http://www.wikidata.org/entity/Q217131,Buftea,22178.0,http://www.wikidata.org/entity/Q23728773,Gheorghe Pistol,male,,,2012-01-01,6,,,,,25.95,44.57,,,
Romania,http://www.wikidata.org/entity/Q169127,Chitila,14184.0,http://www.wikidata.org/entity/Q23728753,Emilian Oprea,male,,,1996-01-01,22,,,,,25.975277777,44.517222222,,,
Romania,http://www.wikidata.org/entity/Q754721,Corabia,16441.0,http://www.wikidata.org/entity/Q24017922,Iulică Oane,male,,,2012-01-01,6,,,,,24.503333333,43.773611111,,,
Romania,http://www.wikidata.org/entity/Q775799,Baia de Arieș,3461.0,http://www.wikidata.org/entity/Q24346038,Traian Pandor,male,,,2012-01-01,6,,,,,23.279722222,46.379444444,,,
Romania,http://www.wikidata.org/entity/Q185280,Baia Mare,123738.0,http://www.wikidata.org/entity/Q12726211,Cătălin Cherecheș,male,1978-07-07,40.0,2011-05-09,7,,,,,23.581944444,47.659722222,,,
Romania,http://www.wikidata.org/entity/Q556266,Târgu Ocna,11300.0,http://www.wikidata.org/entity/Q23927881,Ștefan Șilochi,male,,,2012-01-01,6,,,,,26.609444444,46.280277777,,,
Romania,http://www.wikidata.org/entity/Q533078,Baraolt,8672.0,http://www.wikidata.org/entity/Q23925582,Barna András Lázár Kiss,male,,,2012-01-01,6,,,,,25.6,46.075,,,
Romania,http://www.wikidata.org/entity/Q587746,Siret,7976.0,http://www.wikidata.org/entity/Q24027927,Adrian Popoiu,male,,,2008-01-01,10,,,,,26.06,47.95,,,
Romania,http://www.wikidata.org/entity/Q201404,Buzău,115494.0,http://www.wikidata.org/entity/Q18548627,Constantin Toma,male,1959-02-01,59.0,2016-01-01,2,,,,,26.816666666,45.151666666,,,
Romania,http://www.wikidata.org/entity/Q739444,Topoloveni,10219.0,http://www.wikidata.org/entity/Q23309153,Gheorghiță Boțârcă,,,,1996-01-01,22,,,,,25.083888888,44.806944444,,,
Romania,http://www.wikidata.org/entity/Q202351,Giurgiu,61353.0,http://www.wikidata.org/entity/Q23893290,Nicolae Barbu,male,,,2012-01-01,6,,,,,25.966666666,43.9,,,
Romania,http://www.wikidata.org/entity/Q756578,Târgu Frumos,10475.0,http://www.wikidata.org/entity/Q24122368,Ionel Vătămanu,male,,,2012-01-01,6,,,,,27.013055555,47.209722222,,,
Romania,http://www.wikidata.org/entity/Q207074,Slatina,70293.0,http://www.wikidata.org/entity/Q24017464,EMIL MOT,male,,,2013-01-01,5,,,,,24.364166666,44.429722222,,,
Romania,http://www.wikidata.org/entity/Q855721,Băile Olănești,4186.0,http://www.wikidata.org/entity/Q24088424,Vasile-Sorin Vasilache,,,,2012-01-01,6,,,,,24.233333333,45.2,,,
Romania,http://www.wikidata.org/entity/Q837170,Gura Humorului,13667.0,http://www.wikidata.org/entity/Q24027767,Marius Ioan Ursăciuc,male,,,2004-01-01,14,,,,,25.8875,47.554166666,,,
